College Code,College Name,Choice Code,Branch,Stage,Category,Cutoff Rank,Percentage,City
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,LOBC,5626,86.51,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,DEF-O,10503,83.0,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,EWS,18840,78.11,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,GOPEN,7436,85.06,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,GSC,14658,80.46,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,GNTB,12815,81.54,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,GNTC,10516,82.97,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,GOBC,8006,84.63,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,GSEBC,8677,84.17,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,LOPEN,6839,85.5,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,LSC,17433,78.91,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,LNTA,20665,77.14,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,LNTD,9124,83.88,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,LOBC,7253,85.2,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,LSEBC,8051,84.6,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,DEF-O,11915,82.06,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824610,Information Technology,Stage-I,EWS,23879,75.54,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GOPEN,9097,83.89,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GSC,17813,78.69,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GNTA,10971,82.69,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GNTC,12532,81.71,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GNTD,11424,82.4,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GOBC,10324,83.09,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,GSEBC,10049,83.26,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,LOPEN,9376,83.71,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,LSC,19541,77.71,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,LNTB,26977,74.0,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,LOBC,10045,83.26,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,LSEBC,11895,82.11,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,DEF-O,10674,82.87,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613826310,Artificial Intelligence (AI) and Data Science,Stage-I,EWS,30053,72.57,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GOPEN,11645,82.24,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GSC,33034,71.11,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GNTA,17848,78.65,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GNTB,23778,75.6,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GNTC,21404,76.76,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GOBC,19996,77.49,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,GSEBC,17602,78.8,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,LOPEN,3356,88.71,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,LSC,7121,85.29,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,LNTD,14940,80.29,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,LOBC,16401,79.47,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,LSEBC,36538,69.37,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613837210,Electronics and Telecommunication Engg,,EWS,20447,76.96,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,GOPEN,13578,81.08,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,GSC,29015,73.08,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,GNTB,39117,67.95,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,GOBC,16550,79.38,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,GSEBC,24166,75.38,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,LOPEN,14327,80.63,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,LNTC,46989,61.0,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,LOBC,34159,70.53,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613861210,Mechanical Engineering,Stage-II,EWS,19890,77.54,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,GOPEN,1640,91.03,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,GSC,5820,86.34,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,GNTC,2312,90.0,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,GNTD,2018,90.38,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,GOBC,1894,90.57,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,GSEBC,1935,90.51,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,LOPEN,1216,91.77,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,LSC,4681,87.4,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,LST,6880,85.49,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,LNTA,1895,90.57,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,LOBC,20791,77.09,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,DEFR-OBC,8469,84.31,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924510,Computer Engineering,Stage-II,EWS,11554,81.02,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,GOPEN,2001,90.4,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,GSC,6242,86.0,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,GOBC,2246,90.06,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,GSEBC,2027,90.34,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,LOPEN,1932,90.51,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,LNTB,5061,87.03,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,LNTC,4749,87.31,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,LOBC,2055,90.29,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613924610,Information Technology,,EWS,10384,83.06,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GOPEN,7981,84.67,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GSC,18215,78.44,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GST,46799,61.33,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GNTA,11175,82.56,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GNTB,16528,79.39,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GNTC,8450,84.33,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GNTD,12754,81.56,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GOBC,12258,81.88,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,GSEBC,9411,83.67,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,LOPEN,7900,84.72,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,LSC,20640,77.17,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,LOBC,12011,82.0,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,LSEBC,8482,84.3,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,PWD-O,15257,80.11,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,DEF-O,19957,77.5,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613929310,Electrical Engineering,Stage-I,EWS,16665,79.33,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GOPEN,7990,84.65,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GSC,18733,78.17,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GNTB,9197,83.83,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GNTC,8507,84.29,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GNTD,11511,82.34,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GOBC,10188,83.18,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,GSEBC,9515,83.6,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,LOPEN,6890,85.48,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,LSC,15697,79.88,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,LNTA,11146,82.57,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,LOBC,9458,83.65,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,LSEBC,8865,84.06,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613937210,Electronics and Telecommunication Engg,Stage-I,EWS,23952,75.5,Pune
6139,"Progressive Education Societys Modern College of Engineering, Pune (Un-Aided)",613961210,Mechanical Engineering,,GOPEN,20700,77.13,Pune
