College Name,City,Branch,Category,Cutoff
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Artificial Intelligence and Data Science,LOPEN,82.68
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Artificial Intelligence and Data Science,LOBC,78.97
"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati (Un-Aided)",Others,Artificial Intelligence and Data Science,EWS,78.23
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,GOPEN,77.58
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,GSC,76.95
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,GST,60.0
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,GNTB,73.95
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,GNTC,71.0
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,GOBC,76.42
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,LOPEN,88.47
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,LOBC,77.95
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,LSEBC,63.63
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Civil Engineering,EWS,
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,GOPEN,83.2
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,GSC,77.44
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,GNTA,79.0
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,GOBC,82.86
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,GSEBC,75.83
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,LOPEN,82.69
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,LSC,78.17
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,LNTC,80.11
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,LNTD,67.75
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,LOBC,81.94
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Computer Science and Engineering,EWS,79.09
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,GOPEN,81.71
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,GSC,76.46
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,GNTD,71.08
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,GOBC,81.54
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,GSEBC,77.71
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,LOPEN,81.49
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,LNTA,73.94
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,LOBC,81.37
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Information Technology,EWS,73.54
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GOPEN,78.06
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GSC,74.29
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GNTC,70.56
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,GOBC,77.76
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,LOPEN,78.95
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,LNTB,77.76
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,LOBC,67.18
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Electronics and Telecommunication Engg,EWS,
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Mechanical Engineering,GOPEN,73.85
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Mechanical Engineering,GOBC,73.74
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Mechanical Engineering,LOPEN,
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Mechanical Engineering,LSC,
"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided)",Others,Mechanical Engineering,LOBC,
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,GOPEN,71.22
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,GSC,61.42
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,GNTC,64.95
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,GOBC,59.05
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,LOPEN,66.05
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,LOBC,64.74
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Civil Engineering,EWS,65.05
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,GOPEN,76.17
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,GSC,71.79
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,GOBC,75.89
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,LOPEN,76.4
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,LSC,76.34
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,LOBC,76.29
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Computer Science and Engineering,EWS,73.24
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Chemical Engineering,GOPEN,76.21
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Chemical Engineering,GSC,63.53
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Chemical Engineering,GOBC,71.94
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Chemical Engineering,LOPEN,63.38
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Mechanical Engineering,GOPEN,68.87
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Mechanical Engineering,GOBC,67.54
"Shri Shivaji Education Societys College of Engineering and Technology, Akola (Un-Aided)",Others,Mechanical Engineering,LOPEN,
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Civil Engineering,GOPEN,63.84
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Civil Engineering,GSC,55.16
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,GOPEN,72.4
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,GSC,70.06
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,GNTA,71.94
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,GOBC,71.54
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,GSEBC,68.0
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,LOPEN,80.8
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,LSC,73.37
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Computer Science and Engineering,LOBC,
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Electrical Engg[Electronics and Power],GOPEN,73.61
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Electrical Engg[Electronics and Power],LOPEN,72.06
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Electrical Engg[Electronics and Power],LSC,64.06
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Electrical Engg[Electronics and Power],LOBC,64.22
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Artificial Intelligence and Data Science,GOPEN,74.06
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Artificial Intelligence and Data Science,GOBC,57.08
Janata Shikshan Prasarak Mandal (Un-Aided),Others,Artificial Intelligence and Data Science,LOPEN,68.13
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Computer Science and Engineering,GOPEN,78.46
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Computer Science and Engineering,GSC,67.26
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Computer Science and Engineering,GSEBC,75.6
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Computer Science and Engineering,LOPEN,78.91
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Computer Science and Engineering,LOBC,77.43
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Information Technology,GOPEN,75.0
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Information Technology,GSC,68.81
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Information Technology,GOBC,73.37
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Information Technology,LOPEN,76.56
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Information Technology,LSEBC,
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Electronics and Telecommunication Engg,GOPEN,68.59
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Electronics and Telecommunication Engg,GNTB,65.14
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Electronics and Telecommunication Engg,GOBC,65.0
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Electronics and Telecommunication Engg,LOPEN,75.71
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Electronics and Telecommunication Engg,LSC,69.47
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,GOPEN,71.0
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,GSC,62.78
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,GNTA,66.67
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,GNTB,67.11
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,GOBC,52.29
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,LOPEN,80.28
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,PWD-O,72.69
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Chemical Engineering,EWS,61.0
"Paramhansa Ramkrishna Maunibaba Shikshan Santhas , Anuradha Engineering College, Chikhali (Un-Aided)",Others,Mechanical Engineering,GOPEN,67.85
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",Others,Civil Engineering,GOPEN,64.21
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",Others,Civil Engineering,LOPEN,68.47
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",Others,Computer Science and Engineering,GOPEN,78.24
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",Others,Computer Science and Engineering,LOPEN,79.03
"Jawaharlal Darda Institute of Engineering and Technology, Yavatmal (Un-Aided Linguistic Minority - Hindi)",Others,Computer Science and Engineering,MI,83.71
